會計項目,流動比率,速動比率,利息保障倍數,毛利率,存貨週轉率,負債比,稅後淨利率,ROE,ROA,股票代碼,股票名稱,股票類別,判斷
2021,313.25,232.41,82.28,33.5,3.19,35.2,14.58,16.25,11.73,3416,融程電,電腦及週邊設備業,2021_3416
2021,219.9,81.32,3816.42,28.15,1.83,44.7,12.45,30.56,17.82,3515,華擎,電腦及週邊設備業,2021_3515
2021,176.03,100.32,789.57,10.34,3.6,31.1,28.35,25.08,17.94,3706,神達,電腦及週邊設備業,2021_3706
2021,131.79,97.25,30.27,3.69,7.77,71.3,1.98,12.73,3.8,4938,和碩,電腦及週邊設備業,2021_4938
2021,335.74,305.03,190.7,31.21,7.63,28.05,14.95,17.78,12.86,5215,科嘉-KY,電腦及週邊設備業,2021_5215
2021,94.9,62.25,18.27,39.67,3.48,51.73,6.84,10.45,5.35,6128,上福,電腦及週邊設備業,2021_6128
2021,128.05,65.46,6.55,36.76,2.21,66.46,1.23,2.66,1.28,6166,凌華,電腦及週邊設備業,2021_6166
2021,328.18,229.24,494.8,32.85,3.35,24.96,13.33,14.78,11.63,6206,飛捷,電腦及週邊設備業,2021_6206
2021,172.79,131.55,83.28,15.71,6.13,55.63,3.18,7.7,3.68,6230,尼得科超眾,電腦及週邊設備業,2021_6230
2021,98.89,72.62,14.27,25.98,3.94,51.81,5.83,6.8,3.7,6235,華孚,電腦及週邊設備業,2021_6235
2021,204.9,155.12,49.93,58.26,2.12,34.95,12.48,13.43,8.89,6277,宏正,電腦及週邊設備業,2021_6277
2021,140.3,106.55,8.78,21.21,5.28,68.82,3.47,10.84,3.9,6414,樺漢,電腦及週邊設備業,2021_6414
2021,193.89,107.98,4.6,35.42,2.27,69.77,6.19,16.07,5.1,8114,振樺電,電腦及週邊設備業,2021_8114
2021,130.49,77.63,22.81,16.65,3.63,61.68,4.64,11.17,4.74,8163,達方,電腦及週邊設備業,2021_8163
2021,128.78,81.22,54.73,19.57,3.96,62.88,7.13,16.54,7.1,8210,勤誠,電腦及週邊設備業,2021_8210
2021,132.04,57.6,9.38,34.1,1.98,44.96,2.89,4.34,2.81,9912,偉聯,電腦及週邊設備業,2021_9912
2016,136.92,104.89,23.72,11.18,3.42,38.22,10.55,5.91,3.82,1603,華電,電器電纜,2016_1603
2016,170.84,118.51,64.2,25.47,5.33,39.03,8.06,10.88,6.79,1604,聲寶,電器電纜,2016_1604
2016,171.06,87.24,20.11,6.67,5.38,42.82,3.38,7.51,4.65,1605,華新,電器電纜,2016_1605
2016,169.66,92.33,3.8,2.41,2.81,34.06,-0.16,-0.14,-0.13,1608,華榮,電器電纜,2016_1608
2016,144.21,102.22,1.93,7.21,4.76,57.9,0.67,1.28,1.12,1609,大亞,電器電纜,2016_1609
2016,141.13,96.32,-41.78,21.52,2.47,36.65,-32.06,-18.17,-11.89,1611,中電,電器電纜,2016_1611
2016,357.33,241.49,112.75,6.53,3.86,15.87,2.95,2.11,1.81,1612,宏泰,電器電纜,2016_1612
2016,286.1,164.06,58.84,21.03,4.92,21.46,5.73,6.07,4.8,1614,三洋電,電器電纜,2016_1614
2016,174.02,107.23,21.52,10.89,5.64,30.54,4,6.32,4.53,1615,大山,電器電纜,2016_1615
2016,154.2,98.52,2.91,7.15,3.16,49.57,0.73,1.22,0.88,1616,億泰,電器電纜,2016_1616
2016,174.76,154.08,8.15,13.62,9.58,48.23,3.22,5.4,3.19,1617,榮星,電器電纜,2016_1617
2016,958.58,754.36,1154.15,6.85,3.49,5.94,2.73,1.35,1.25,1618,合機,電器電纜,2016_1618
2016,99.99,49.67,6.83,20.75,3.59,64.83,2.51,10.07,4.08,1626,艾美特-KY,電器電纜,2016_1626
2016,186.45,162.71,13.5,16.9,8.18,46.62,0.88,1.65,0.95,4930,燦星網,電器電纜,2016_4930
2017,167.44,132.87,26.01,11.77,3.65,33.34,10.45,5.71,3.81,1603,華電,電器電纜,2017_1603
2017,170.14,109.39,19.37,24.48,4.68,43.96,3.82,4.7,2.9,1604,聲寶,電器電纜,2017_1604
2017,183.87,90.57,19.31,7.15,5.24,44.51,3.99,9.73,5.78,1605,華新,電器電纜,2017_1605
2017,174.65,80.75,39.2,6.61,2.69,34.79,7.42,7.58,5.1,1608,華榮,電器電纜,2017_1608
2017,169.7,111.95,4.81,9.26,4.75,57.29,3.66,8,4.29,1609,大亞,電器電纜,2017_1609
2017,230.73,196.51,38.5,18.89,2.68,30.41,21.73,12.71,8.69,1611,中電,電器電纜,2017_1611
2017,523,353.5,436.45,7.12,3.93,11.8,5.75,4.47,3.86,1612,宏泰,電器電纜,2017_1612
2017,298.24,162.86,40.21,18.84,4.39,20.52,4.32,4.14,3.36,1614,三洋電,電器電纜,2017_1614
2017,203.82,110.96,47.69,9.82,5.68,32.25,5.36,9.45,6.62,1615,大山,電器電纜,2017_1615
2017,141.08,80.56,-7.64,1.95,2.98,53.95,-3.84,-6.64,-2.83,1616,億泰,電器電纜,2017_1616
2017,160.54,139.11,11.7,14.59,9.75,51.95,3.46,7.15,3.89,1617,榮星,電器電纜,2017_1617
2017,831.01,627.43,2452.66,8.46,3.86,6.98,3.93,2.07,1.93,1618,合機,電器電纜,2017_1618
2017,112.79,51.27,1.1,17.35,3.39,66.84,0.01,0.05,0.19,1626,艾美特-KY,電器電纜,2017_1626
2017,192.94,171.1,3.73,14.99,9.64,47.83,-0.88,-1.64,-1.18,4930,燦星網,電器電纜,2017_4930
2018,154.69,120.79,13.98,10.01,3.37,37.36,5.21,2.61,1.82,1603,華電,電器電纜,2018_1603
2018,129.75,77.15,37.94,15.43,3.64,47.51,9.68,10.37,5.78,1604,聲寶,電器電纜,2018_1604
2018,182.68,101.65,25.37,8.35,6,40.25,6.26,15.78,9.47,1605,華新,電器電纜,2018_1605
2018,167.75,84.36,-33.17,3.82,2.73,36.19,-6.55,-7.16,-4.49,1608,華榮,電器電纜,2018_1608
2018,181.27,123.7,3.96,6.89,4.9,60.37,3.08,7.15,3.93,1609,大亞,電器電纜,2018_1609
2018,357.84,276.06,26.03,22.95,2.74,18.16,1.46,0.72,0.56,1611,中電,電器電纜,2018_1611
2018,462.45,264.19,75.53,9.48,3.63,13.8,3.16,2.68,2.37,1612,宏泰,電器電纜,2018_1612
2018,309.86,135.79,41.27,19.65,3.87,19.89,4.11,3.92,3.21,1614,三洋電,電器電纜,2018_1614
2018,196.9,111.65,45.59,10.17,5.6,31.59,5.84,12.07,8.4,1615,大山,電器電纜,2018_1615
2018,156.76,79.71,3.24,7.03,2.76,48.13,0.34,0.66,0.46,1616,億泰,電器電纜,2018_1616
2018,176.79,150.68,16.97,13.26,9.6,43.14,5.99,12.62,7,1617,榮星,電器電纜,2018_1617
2018,801.33,595.67,412.98,4.91,3.53,7.5,-0.49,-0.26,-0.24,1618,合機,電器電纜,2018_1618
2018,98.24,56.21,1.66,17.05,3.82,70.44,-0.17,-0.71,-0.56,1626,艾美特-KY,電器電纜,2018_1626
2018,190.55,165.27,-10.66,13.32,9.07,49.18,-2.44,-4.47,-2.1,4930,燦星網,電器電纜,2018_4930
2019,165.91,132.74,19.96,14.59,3.19,36.58,8.58,4.64,3.08,1603,華電,電器電纜,2019_1603
2019,131.68,84.63,28.05,15.74,3.88,45.28,10.86,11.69,6.5,1604,聲寶,電器電纜,2019_1604
2019,149.2,95.16,9.47,6.97,5.22,43.1,2.81,4.79,3.12,1605,華新,電器電纜,2019_1605
2019,134.42,89.12,3.61,7.19,4.73,59.65,3.22,7.09,3.92,1609,大亞,電器電纜,2019_1609
2019,215.27,167.52,36.17,26.52,2.79,22.59,32.4,16.24,13.28,1611,中電,電器電纜,2019_1611
2019,303.61,175.35,63.78,6.13,2.86,20.28,5.75,4.42,3.72,1612,宏泰,電器電纜,2019_1612
2019,275.32,127.86,114.95,19.2,3.92,17.44,4.8,4.78,3.92,1614,三洋電,電器電纜,2019_1614
2019,215.82,122.67,59.69,13.58,4.52,35.35,7.76,14.07,9.5,1615,大山,電器電纜,2019_1615
2019,177.75,150.76,13.94,11.94,8.94,38.17,3.06,5.15,3.28,1617,榮星,電器電纜,2019_1617
2019,546.81,371.21,191.67,6.08,3.68,11.27,2.46,1.69,1.54,1618,合機,電器電纜,2019_1618
2019,104.29,61.59,4.67,19.49,3.88,66.19,2.54,9.38,3.79,1626,艾美特-KY,電器電纜,2019_1626
2019,206.04,182.11,4.67,16.43,8.73,57.81,2.9,5.56,3.27,4930,燦星網,電器電纜,2019_4930
2020,174.14,130.01,26.66,12.32,2.35,34.96,14.55,6.18,4.13,1603,華電,電器電纜,2020_1603
2020,176.6,107.85,86.87,18.28,4.68,35.84,23.94,24.67,14.85,1604,聲寶,電器電纜,2020_1604
2020,178.58,111.56,18.13,11.08,4.64,42.41,6.22,8.45,5.12,1605,華新,電器電纜,2020_1605
2020,161.68,78.46,20.01,4.67,2.57,35.81,5,4.7,3.17,1608,華榮,電器電纜,2020_1608
2020,137.25,97.92,6.63,8.75,4.96,63.78,5.65,11.8,5.29,1609,大亞,電器電纜,2020_1609
2020,244.4,192.51,10.49,26.74,2.7,29.66,3.79,1.73,1.42,1611,中電,電器電纜,2020_1611
2020,543.15,304.24,85.27,11.87,3.01,13.77,11.32,10.39,8.73,1612,宏泰,電器電纜,2020_1612
2020,280.48,162.32,297.47,21.28,4.46,18.43,6.48,6.71,5.53,1614,三洋電,電器電纜,2020_1614
2020,166.77,86.92,65.14,17.14,3.54,40.6,10.38,17.12,10.74,1615,大山,電器電纜,2020_1615
2020,159.34,78.5,2.41,4.78,2.57,45.74,0.06,0.11,0.1,1616,億泰,電器電纜,2020_1616
2020,195.66,165.04,26.25,14.41,9.09,40.91,4.9,8.41,5.28,1617,榮星,電器電纜,2020_1617
2020,627.46,427.17,818.12,12.08,3.15,8.37,8.57,5.55,5.01,1618,合機,電器電纜,2020_1618
2020,118.25,72.23,6.24,17.01,3.64,66.08,1.7,5.08,2.05,1626,艾美特-KY,電器電纜,2020_1626
2020,221.12,197.4,7.36,18.47,7.33,59.38,6.47,10.47,5.02,4930,燦星網,電器電纜,2020_4930
2021,193.29,147.8,33.41,16.35,2.22,33.27,11.03,5.03,3.41,1603,華電,電器電纜,2021_1603
2021,144.13,84.9,130.32,17.19,5.07,33.54,19.46,20.68,13.62,1604,聲寶,電器電纜,2021_1604
2021,178.42,96.93,46.75,12.64,5.19,41.02,9.74,15.63,9.32,1605,華新,電器電纜,2021_1605
2021,189.03,85.42,98.97,9.45,2.9,34.11,15.76,19.52,12.83,1608,華榮,電器電纜,2021_1608
2021,141.47,100.71,7.85,10.2,6.3,66.42,6.02,16.02,6.37,1609,大亞,電器電纜,2021_1609
2021,234.78,183.95,37.18,28.12,2.31,22.65,15.69,6.48,4.91,1611,中電,電器電纜,2021_1611
2021,798.56,534.17,424.32,11.88,3.25,10.56,42.78,41.15,36.35,1612,宏泰,電器電纜,2021_1612
2021,272.2,152.52,338.97,21.41,4.47,19.99,6.39,6.81,5.52,1614,三洋電,電器電纜,2021_1614
2021,198.3,149.54,60.73,14.53,6.26,30.53,9.97,20.08,13.18,1615,大山,電器電纜,2021_1615
2021,162.33,81.4,14.5,8.67,2.91,49.07,2.95,6.1,3.44,1616,億泰,電器電纜,2021_1616
2021,158.74,132.52,26.4,12.03,11.64,46.4,4.46,11.02,6.43,1617,榮星,電器電纜,2021_1617
2021,667.92,364.06,1354.2,12.31,2.95,7.47,8.31,5.26,4.85,1618,合機,電器電纜,2021_1618
2021,269.86,240.07,8.99,15.18,8.01,52.33,7.22,12.34,6.1,4930,燦星網,電器電纜,2021_4930
2016,129.67,90.49,41.66,19.89,4.07,39.79,6.1,5.97,3.77,1503,士電,電機機械,2016_1503
2016,238.92,179.96,18.48,26.31,3.21,39.68,8.09,7.53,4.83,1504,東元,電機機械,2016_1504
2016,258.48,160.05,2.2,19.05,2.52,51.42,1.42,1.68,1.5,1506,正道,電機機械,2016_1506
2016,152.2,97.88,19.51,14.76,3.16,49.77,3.95,6.61,3.5,1513,中興電,電機機械,2016_1513
2016,158.61,125.55,12.34,12.32,4.25,47.38,2.5,3.59,2.1,1514,亞力,電機機械,2016_1514
2016,109.05,86.71,3.78,24.4,4.37,57.01,2.81,4.33,2.53,1515,力山,電機機械,2016_1515
2016,185.87,113.41,11.51,17.75,2.37,53.22,4.33,7.72,3.67,1519,華城,電機機械,2016_1519
2016,186.01,104.8,17.3,27.09,1.7,53.25,9.42,14.15,6.97,1526,日馳,電機機械,2016_1526
2016,123,118.1,10.94,31.2,4.36,76.52,23.42,26.28,6.86,1527,鑽全,電機機械,2016_1527
2016,181.43,117.52,5.92,33.39,2.02,51.69,2.62,4.21,2.47,1528,恩德,電機機械,2016_1528
2016,89.43,82.7,-19.54,8.59,3.31,50.68,-20.25,-19.15,-9.56,1529,樂事綠能,電機機械,2016_1529
2016,150.08,87.72,7.28,20.76,1.6,55.97,3.71,4.79,2.36,1530,亞崴,電機機械,2016_1530
2016,459.2,362.15,15.78,21.29,2.45,19.21,4.59,2.81,2.31,1531,高林股,電機機械,2016_1531
2016,218.4,89.91,20.31,27.03,0.91,48.08,11.03,9.06,5.01,1532,勤美,電機機械,2016_1532
2016,158.55,158.39,51.23,11.89,1136.71,57.62,2.93,7.4,3.52,1535,中宇,電機機械,2016_1535
2016,354.48,199.86,422.99,24.65,3.5,27.31,13.5,26.63,19.62,1537,廣隆,電機機械,2016_1537
2016,76.31,60.75,-4.85,17.46,7.31,63.33,-15.65,-16,-5.37,1538,正峰,電機機械,2016_1538
2016,136.94,104.68,9.88,14.66,4.3,64.88,6.5,18.43,7.08,1539,巨庭,電機機械,2016_1539
2016,590.18,458.34,1890.68,27.92,1.29,13.78,7.69,2.91,2.5,1540,喬福,電機機械,2016_1540
2016,142.42,101.58,73.1,21.68,5.54,51.25,9.76,27.89,14.28,1541,錩泰,電機機械,2016_1541
2016,305.75,273.89,241.54,27.71,9.39,26.57,14.22,19.17,14.22,1558,伸興,電機機械,2016_1558
2016,184.54,121.82,628.88,29.12,4.27,24.34,12.95,14.1,10.58,1560,中砂,電機機械,2016_1560
2016,165.2,94.14,9.2,25.8,1.36,53.92,5.03,6.03,2.92,1583,程泰,電機機械,2016_1583
2016,319.23,269.7,23.61,32.8,3.86,33.05,13.53,9.62,6.8,1589,永冠-KY,電機機械,2016_1589
2016,100.35,78.38,21.07,51.17,2.52,53.18,19.09,19.17,9.59,1590,亞德客-KY,電機機械,2016_1590
2016,272.56,200.17,9.34,36.1,1.84,38.15,8.71,6.39,4.28,1597,直得,電機機械,2016_1597
2016,109.5,67.66,8.43,32.89,2.17,55.11,5.96,6.56,3.32,2049,上銀,電機機械,2016_2049
2016,126.27,109.85,0.49,13.63,3.72,63.98,-4.56,-5.25,1.49,2371,大同,電機機械,2016_2371
2016,182.16,137.4,13.85,29.01,2.15,57.95,9.1,11.76,5.89,3167,大量,電機機械,2016_3167
2016,158.23,87.04,2.72,22.02,1.58,59.12,0.67,1.05,0.71,4526,東台,電機機械,2016_4526
2016,142.33,120.8,24.27,20.79,7.03,56.13,7.89,14.35,6.76,4532,瑞智,電機機械,2016_4532
2016,439.29,419.6,329.56,23.96,25.91,20.94,12.36,25.25,19.53,4552,力達-KY,電機機械,2016_4552
2016,418.15,216.72,28.57,42.32,1.19,15.9,11.31,5.13,4.25,4555,氣立,電機機械,2016_4555
2016,378.11,321.3,779.77,17.97,9.05,21.48,11.33,18.58,14.48,5288,豐祥-KY,電機機械,2016_5288
2016,189.27,87.3,16.82,21.2,1.66,41.24,7.72,7.89,5.03,8222,寶一,電機機械,2016_8222
2016,157.29,122.66,4.31,16.16,4.14,56.01,0.81,2.17,1.16,8374,羅昇,電機機械,2016_8374
2016,269.86,191.74,27.41,27.49,3.35,37.78,11.5,16.14,9.85,8996,高力,電機機械,2016_8996
2017,129.36,87.87,39.7,19.17,4.04,39.56,6.23,6.26,3.87,1503,士電,電機機械,2017_1503
2017,236.16,175.68,18.1,23.95,3.44,37.1,6.96,6.24,4.07,1504,東元,電機機械,2017_1504
2017,101.82,65.3,-0.93,16.14,2.22,55.23,-0.88,-0.92,-0.21,1506,正道,電機機械,2017_1506
2017,136.25,83.08,16.83,16.01,2.66,54.3,4.51,6.81,3.47,1513,中興電,電機機械,2017_1513
2017,159.14,122.92,12.38,14.68,4.41,46.82,3.09,4.28,2.46,1514,亞力,電機機械,2017_1514
2017,113.73,93.17,9.36,22.37,6.46,61.38,5.09,11.29,5.13,1515,力山,電機機械,2017_1515
2017,180.44,119.14,6.12,12.58,2.77,55.93,1.56,2.87,1.56,1519,華城,電機機械,2017_1519
2017,146.23,101.3,20.89,27.33,2.14,64.88,10.13,19.01,7.94,1526,日馳,電機機械,2017_1526
2017,117.26,112.96,3.24,29.04,5.37,78.57,5.32,6.11,1.99,1527,鑽全,電機機械,2017_1527
2017,146.35,87.09,5,29.92,2.13,59.15,2.13,4.09,2.26,1528,恩德,電機機械,2017_1528
2017,328.94,319.4,153.92,9.57,55.29,17.45,7.91,13.56,9.55,1529,樂事綠能,電機機械,2017_1529
2017,117.21,71.76,11.06,20.34,1.82,61.52,4.08,5.98,2.7,1530,亞崴,電機機械,2017_1530
2017,496.66,370.89,79.21,25.92,2.34,18.6,6.96,4.09,3.36,1531,高林股,電機機械,2017_1531
2017,175.59,72.34,10.9,26.34,0.78,60.4,7.07,6.07,3.06,1532,勤美,電機機械,2017_1532
2017,154.19,154.07,28.16,7.21,1609.91,59.96,1.87,5.96,2.55,1535,中宇,電機機械,2017_1535
2017,305.38,179.47,377.48,22.58,3.66,31.04,11.66,24.75,17.57,1537,廣隆,電機機械,2017_1537
2017,90.47,70.7,-7.13,16.89,5.92,69.34,-23.88,-30.43,-9.04,1538,正峰,電機機械,2017_1538
2017,129.83,94.96,4.71,12.79,4.01,65.53,2.73,6.92,3.12,1539,巨庭,電機機械,2017_1539
2017,516.46,412.84,13841.25,27.59,1.61,15.72,7.93,3.3,2.81,1540,喬福,電機機械,2017_1540
2017,125.26,94.14,28.09,16.22,5.95,60.33,3.7,11.15,5.09,1541,錩泰,電機機械,2017_1541
2017,252.9,233.08,93.16,25.27,10.52,34.33,8.98,11.95,8.38,1558,伸興,電機機械,2017_1558
2017,209.43,125.25,824.29,33.77,4.02,23.63,16.19,18.7,14.24,1560,中砂,電機機械,2017_1560
2017,131.33,82.14,12.19,25.18,1.6,62.16,6.22,8.53,3.86,1583,程泰,電機機械,2017_1583
2017,157.02,130.05,5.99,22.36,3.95,32.92,4.03,2.61,2.1,1589,永冠-KY,電機機械,2017_1589
2017,108.27,72.17,26.87,51.96,2.15,44.78,24.05,24.7,13.22,1590,亞德客-KY,電機機械,2017_1590
2017,222.93,166.57,26.07,41.86,2.5,42.03,15.98,16.47,10.23,1597,直得,電機機械,2017_1597
2017,98.44,57.94,22.41,35.83,2.76,55.82,10.64,14.34,6.68,2049,上銀,電機機械,2017_2049
2017,100.42,82.41,1.75,15.64,3.87,62.91,2.8,2.48,2.08,2371,大同,電機機械,2017_2371
2017,175.9,125.9,22.27,27.99,2.51,63.63,9.86,20.85,8.47,3167,大量,電機機械,2017_3167
2017,125.59,66.28,-1.4,21.47,1.39,67.73,-2.38,-3.91,-0.83,4526,東台,電機機械,2017_4526
2017,137.86,116.86,17,15.12,7.13,60.92,5.25,11.02,4.84,4532,瑞智,電機機械,2017_4532
2017,579.37,549.74,522.14,23.51,23.09,21.73,11.37,18.87,14.87,4552,力達-KY,電機機械,2017_4552
2017,269.43,142.73,36.15,38.96,1.32,25.56,11,6.14,4.99,4555,氣立,電機機械,2017_4555
2017,335.6,278.72,858.4,17.89,8.42,23.15,11.32,17.85,13.88,5288,豐祥-KY,電機機械,2017_5288
2017,208.48,109.13,6.81,15.77,1.65,42.14,3.24,3.04,2.08,8222,寶一,電機機械,2017_8222
2017,174.71,136.16,18.9,18.39,5.49,51.32,4.73,12.48,6.11,8374,羅昇,電機機械,2017_8374
2017,148.27,117.62,5.98,27.65,2.6,50.14,3.16,2.96,1.98,8996,高力,電機機械,2017_8996
2018,128.18,91.97,43.34,18.43,4.4,41.07,5.89,6.4,3.91,1503,士電,電機機械,2018_1503
2018,241.22,178.22,20.26,24.05,3.34,36.41,6.94,5.97,3.97,1504,東元,電機機械,2018_1504
2018,117.44,70.08,-4.52,5.42,2.16,57.91,-11.21,-10.46,-3.72,1506,正道,電機機械,2018_1506
2018,119.86,66.24,16.67,15.87,2.47,55.04,4.59,7.42,3.58,1513,中興電,電機機械,2018_1513
2018,148.31,104.61,22.53,15.59,3.88,49.29,4.92,7.47,4.06,1514,亞力,電機機械,2018_1514
2018,109.08,91.09,16.08,19.95,6.93,63.63,6.45,15.91,6.41,1515,力山,電機機械,2018_1515
2018,185.52,111.72,3.52,10.41,2.84,55.13,0.89,1.72,1.07,1519,華城,電機機械,2018_1519
2018,222.84,93.47,21.08,25.7,1.61,43.22,10.71,15.59,7.33,1526,日馳,電機機械,2018_1526
2018,125.04,119.87,13.08,29.94,5.32,74.24,27.64,30.3,7.76,1527,鑽全,電機機械,2018_1527
2018,159.75,95.55,2.71,26.35,2.08,55.14,0.82,1.62,1.11,1528,恩德,電機機械,2018_1528
2018,230.21,214.1,331.39,18.53,14.7,25.65,11.38,6.92,5.42,1529,樂事綠能,電機機械,2018_1529
2018,117.45,65.08,13.94,18.39,1.91,59.73,6.84,10.98,4.66,1530,亞崴,電機機械,2018_1530
2018,515.78,313.91,17.99,20.72,2.11,19.06,4.71,3.29,2.82,1531,高林股,電機機械,2018_1531
2018,198.56,79.98,10.09,27.75,0.89,55.42,13.17,14.65,6.73,1532,勤美,電機機械,2018_1532
2018,149.13,149.02,21.69,4.68,2021.77,62.9,0.91,3.23,1.3,1535,中宇,電機機械,2018_1535
2018,296.4,174.78,254.3,21.57,3.79,32.62,11.58,26.06,17.83,1537,廣隆,電機機械,2018_1537
2018,75.35,53.9,-4.88,13.96,3.57,74.31,-23.48,-26.93,-6.33,1538,正峰,電機機械,2018_1538
2018,154.66,115.81,6.37,9.69,3.84,56.41,12.77,26.88,11.05,1539,巨庭,電機機械,2018_1539
2018,340.04,278.98,72.45,24.97,1.82,24.18,21.59,9.66,7.81,1540,喬福,電機機械,2018_1540
2018,123.2,88.38,15.33,13.35,5.82,60.46,2.19,6.98,2.96,1541,錩泰,電機機械,2018_1541
2018,309.99,270.94,160.69,25.31,9.92,28.84,14.11,20.29,13.97,1558,伸興,電機機械,2018_1558
2018,180.37,102.43,179.48,29.48,3.37,31.4,13.63,16.27,11.79,1560,中砂,電機機械,2018_1560
2018,131.79,72.57,14.73,23.58,1.59,59.04,9.14,13.25,5.6,1583,程泰,電機機械,2018_1583
2018,218.55,180.25,-0.74,13.41,4.09,43.01,-4.42,-3.05,-0.8,1589,永冠-KY,電機機械,2018_1589
2018,100.51,71.22,17.97,48.29,2.01,51.18,18.2,17.17,9.4,1590,亞德客-KY,電機機械,2018_1590
2018,258.08,169.8,39.9,47.54,2.06,40.39,22.67,27.2,16.42,1597,直得,電機機械,2018_1597
2018,104.62,53.97,42.47,39.65,2.47,50.02,16.67,23.83,11.58,2049,上銀,電機機械,2018_2049
2018,65.81,38.31,-7.04,-4.06,3.63,77.78,-54.92,-57.55,-15.85,2371,大同,電機機械,2018_2371
2018,236.75,183.18,25.13,28.06,2.7,55.55,11.23,23.64,9.91,3167,大量,電機機械,2018_3167
2018,139.3,69.2,4.87,23.36,1.36,66.16,3.42,6.69,2.79,4526,東台,電機機械,2018_4526
2018,137.03,116.26,9.82,15.82,7.31,63.43,5.12,12.04,5.06,4532,瑞智,電機機械,2018_4532
2018,708.12,667.31,318.38,23.62,19.37,19.43,10.2,15.34,12.22,4552,力達-KY,電機機械,2018_4552
2018,495.69,274.16,18.04,37.35,1.32,31.78,10,6.36,4.8,4555,氣立,電機機械,2018_4555
2018,199.61,147.56,175.23,17.5,7.01,31.54,11.92,20.15,14.63,5288,豐祥-KY,電機機械,2018_5288
2018,203.41,101.61,12.57,19.11,1.55,38.2,6.17,5.33,3.46,8222,寶一,電機機械,2018_8222
2018,183.94,133.46,14.96,18.5,4.58,49.45,3.1,7.3,3.88,8374,羅昇,電機機械,2018_8374
2018,223.56,138.11,22.97,29.35,2.72,32.77,11.89,12.63,7.58,8996,高力,電機機械,2018_8996
2019,132.48,95.21,45.34,18.74,4.56,39.46,6.68,7.21,4.4,1503,士電,電機機械,2019_1503
2019,216.55,168,17.83,23.96,3.42,37.73,7.34,5.86,3.9,1504,東元,電機機械,2019_1504
2019,145.87,72.84,15.8,16.69,2.04,61.35,5.16,8.28,3.67,1513,中興電,電機機械,2019_1513
2019,154.56,103.34,31.62,17.43,3.4,46.53,6.17,9.93,5.34,1514,亞力,電機機械,2019_1514
2019,122.52,103.54,30.18,19.9,9.22,50.01,16.1,42.4,18.56,1515,力山,電機機械,2019_1515
2019,346.69,265.52,889.38,11,4.15,26.74,0.53,0.49,0.35,1517,利奇,電機機械,2019_1517
2019,153.25,91.84,16.17,15.7,2.69,60.65,5.78,12.89,5.74,1519,華城,電機機械,2019_1519
2019,247.89,116.2,22.74,24.11,1.43,38.24,7.07,8.06,4.99,1526,日馳,電機機械,2019_1526
2019,505.68,426.59,10.42,28.45,4.51,15.88,16.56,14.88,6.52,1527,鑽全,電機機械,2019_1527
2019,170.48,168.21,10.65,9.81,32.14,43.48,5.38,4.84,3.34,1529,樂事綠能,電機機械,2019_1529
2019,115.39,64.96,6.53,19.43,1.4,55.28,3.15,3.51,1.75,1530,亞崴,電機機械,2019_1530
2019,802.77,575.99,40.62,16.21,1.8,16.76,1.37,0.8,0.67,1531,高林股,電機機械,2019_1531
2019,169.46,59.13,4.3,23.56,0.66,63.33,4.81,4.05,2.13,1532,勤美,電機機械,2019_1532
2019,169.15,168.85,32.31,5.7,1320.75,51.93,1.36,4.25,1.84,1535,中宇,電機機械,2019_1535
2019,422.62,281.14,317.49,23.38,3.72,25.4,12.69,25.25,17.95,1537,廣隆,電機機械,2019_1537
2019,141.34,114.25,7.16,10.9,3.83,60.81,3.18,5.22,2.51,1539,巨庭,電機機械,2019_1539
2019,626.48,504.3,185.11,29.21,1.82,13.24,17.23,7.98,6.49,1540,喬福,電機機械,2019_1540
2019,136.81,91.46,35.43,18.34,5.44,58.81,5.99,21.07,8.76,1541,錩泰,電機機械,2019_1541
2019,325.06,280.74,215.6,25.09,7.49,25.43,11.59,14.26,10.43,1558,伸興,電機機械,2019_1558
2019,177.74,97.3,98.34,29.3,2.59,41.89,11.08,11.78,7.48,1560,中砂,電機機械,2019_1560
2019,139.25,77.73,8.6,24.39,1.17,53.84,5.38,5.48,2.69,1583,程泰,電機機械,2019_1583
2019,219.02,179.44,2.37,17.36,5.03,42.15,2.07,2.03,2.02,1589,永冠-KY,電機機械,2019_1589
2019,101.86,82.68,13.1,46.71,2.34,54.47,17.15,15.45,7.87,1590,亞德客-KY,電機機械,2019_1590
2019,248.73,154.61,16.89,44.73,1.09,39.02,13.43,8.82,5.65,1597,直得,電機機械,2019_1597
2019,95.04,46.69,12.2,33.52,1.63,51.06,8.12,6.82,3.68,2049,上銀,電機機械,2019_2049
2019,246.05,185.41,9.54,28.41,1.62,55.06,9.08,9.26,4.62,3167,大量,電機機械,2019_3167
2019,148.97,78.47,2.02,22.51,1.38,64.59,0.81,1.48,1.02,4526,東台,電機機械,2019_4526
2019,157.56,134.92,4.2,13.61,6.74,64.59,3.21,6.75,3.19,4532,瑞智,電機機械,2019_4532
2019,360.78,336.66,154.12,20.34,14.08,25.5,6.88,7.35,5.73,4552,力達-KY,電機機械,2019_4552
2019,151.38,83.68,5.01,32.61,1.15,34.83,4,2.09,1.74,4555,氣立,電機機械,2019_4555
2019,171.68,133.37,60.35,17.65,6.7,35.2,11.95,21,14.2,5288,豐祥-KY,電機機械,2019_5288
